,country,month,value,year,date
107,イタリア,3,6541.0,2014,2014-03-01 00:00:00
106,ドイツ,3,13752.0,2014,2014-03-01 00:00:00
105,フランス,3,15788.0,2014,2014-03-01 00:00:00
108,ロシア,3,6426.0,2014,2014-03-01 00:00:00
102,トルコ,3,1043.0,2014,2014-03-01 00:00:00
101,イスラエル,3,2812.0,2014,2014-03-01 00:00:00
100,インド,3,6892.0,2014,2014-03-01 00:00:00
103,ヨーロッパ計,3,94334.0,2014,2014-03-01 00:00:00
157,ベルギー,4,2320.0,2014,2014-04-01 00:00:00
158,フィンランド,4,2104.0,2014,2014-04-01 00:00:00
159,ポーランド,4,2394.0,2014,2014-04-01 00:00:00
160,デンマーク,4,2336.0,2014,2014-04-01 00:00:00
161,ノルウェー,4,2400.0,2014,2014-04-01 00:00:00
162,オーストリア,4,1784.0,2014,2014-04-01 00:00:00
163,ポルトガル,4,1535.0,2014,2014-04-01 00:00:00
164,アイルランド,4,1285.0,2014,2014-04-01 00:00:00
166,北アメリカ計,4,107388.0,2014,2014-04-01 00:00:00
165,アフリカ計,4,2697.0,2014,2014-04-01 00:00:00
168,カナダ,4,17782.0,2014,2014-04-01 00:00:00
169,メキシコ,4,3582.0,2014,2014-04-01 00:00:00
170,南アメリカ計,4,6959.0,2014,2014-04-01 00:00:00
171,ブラジル,4,4131.0,2014,2014-04-01 00:00:00
172,オセアニア計,4,34696.0,2014,2014-04-01 00:00:00
173,豪州,4,30174.0,2014,2014-04-01 00:00:00
174,ニュージーランド,4,4329.0,2014,2014-04-01 00:00:00
175,無国籍・その他,4,76.0,2014,2014-04-01 00:00:00
156,スイス,4,4514.0,2014,2014-04-01 00:00:00
167,米国,4,85298.0,2014,2014-04-01 00:00:00
155,オランダ,4,3914.0,2014,2014-04-01 00:00:00
154,スウェーデン,4,5280.0,2014,2014-04-01 00:00:00
153,スペイン,4,6056.0,2014,2014-04-01 00:00:00
133,アジア計,4,959222.0,2014,2014-04-01 00:00:00
134,韓国,4,193998.0,2014,2014-04-01 00:00:00
135,中国,4,190558.0,2014,2014-04-01 00:00:00
136,台湾,4,257894.0,2014,2014-04-01 00:00:00
137,香港,4,79357.0,2014,2014-04-01 00:00:00
138,タイ,4,99396.0,2014,2014-04-01 00:00:00
139,シンガポール,4,18662.0,2014,2014-04-01 00:00:00
140,マレーシア,4,25166.0,2014,2014-04-01 00:00:00
141,インドネシア,4,16946.0,2014,2014-04-01 00:00:00
142,フィリピン,4,29721.0,2014,2014-04-01 00:00:00
132,総数,4,1231471.0,2014,2014-04-01 00:00:00
144,インド,4,7440.0,2014,2014-04-01 00:00:00
145,イスラエル,4,3469.0,2014,2014-04-01 00:00:00
146,トルコ,4,1681.0,2014,2014-04-01 00:00:00
147,ヨーロッパ計,4,120433.0,2014,2014-04-01 00:00:00
148,英国,4,23588.0,2014,2014-04-01 00:00:00
149,フランス,4,22166.0,2014,2014-04-01 00:00:00
150,ドイツ,4,15218.0,2014,2014-04-01 00:00:00
151,イタリア,4,9467.0,2014,2014-04-01 00:00:00
152,ロシア,4,6807.0,2014,2014-04-01 00:00:00
143,ベトナム,4,17889.0,2014,2014-04-01 00:00:00
207,ポルトガル,5,1061.0,2014,2014-05-01 00:00:00
206,オーストリア,5,1196.0,2014,2014-05-01 00:00:00
205,ノルウェー,5,825.0,2014,2014-05-01 00:00:00
201,ベルギー,5,1642.0,2014,2014-05-01 00:00:00
203,ポーランド,5,1654.0,2014,2014-05-01 00:00:00
202,フィンランド,5,1698.0,2014,2014-05-01 00:00:00
208,アイルランド,5,1059.0,2014,2014-05-01 00:00:00
204,デンマーク,5,1166.0,2014,2014-05-01 00:00:00
209,アフリカ計,5,2436.0,2014,2014-05-01 00:00:00
214,南アメリカ計,5,5175.0,2014,2014-05-01 00:00:00
211,米国,5,80373.0,2014,2014-05-01 00:00:00
212,カナダ,5,15951.0,2014,2014-05-01 00:00:00
213,メキシコ,5,2532.0,2014,2014-05-01 00:00:00
215,ブラジル,5,2922.0,2014,2014-05-01 00:00:00
216,オセアニア計,5,21993.0,2014,2014-05-01 00:00:00
217,豪州,5,18547.0,2014,2014-05-01 00:00:00
218,ニュージーランド,5,3180.0,2014,2014-05-01 00:00:00
219,無国籍・その他,5,59.0,2014,2014-05-01 00:00:00
200,スイス,5,2673.0,2014,2014-05-01 00:00:00
210,北アメリカ計,5,99419.0,2014,2014-05-01 00:00:00
199,オランダ,5,3370.0,2014,2014-05-01 00:00:00
198,スウェーデン,5,2942.0,2014,2014-05-01 00:00:00
197,スペイン,5,4407.0,2014,2014-05-01 00:00:00
177,アジア計,5,884969.0,2014,2014-05-01 00:00:00
178,韓国,5,195263.0,2014,2014-05-01 00:00:00
179,中国,5,165784.0,2014,2014-05-01 00:00:00
180,台湾,5,281997.0,2014,2014-05-01 00:00:00
181,香港,5,70804.0,2014,2014-05-01 00:00:00
182,タイ,5,62254.0,2014,2014-05-01 00:00:00
183,シンガポール,5,18256.0,2014,2014-05-01 00:00:00
184,マレーシア,5,22607.0,2014,2014-05-01 00:00:00
185,インドネシア,5,14765.0,2014,2014-05-01 00:00:00
186,フィリピン,5,19313.0,2014,2014-05-01 00:00:00
176,総数,5,1097211.0,2014,2014-05-01 00:00:00
188,インド,5,9850.0,2014,2014-05-01 00:00:00
189,イスラエル,5,1549.0,2014,2014-05-01 00:00:00
190,トルコ,5,1107.0,2014,2014-05-01 00:00:00
191,ヨーロッパ計,5,83160.0,2014,2014-05-01 00:00:00
192,英国,5,16846.0,2014,2014-05-01 00:00:00
193,フランス,5,14879.0,2014,2014-05-01 00:00:00
194,ドイツ,5,12101.0,2014,2014-05-01 00:00:00
195,イタリア,5,5887.0,2014,2014-05-01 00:00:00
196,ロシア,5,5041.0,2014,2014-05-01 00:00:00
187,ベトナム,5,7897.0,2014,2014-05-01 00:00:00
249,ノルウェー,6,1301.0,2014,2014-06-01 00:00:00
248,デンマーク,6,1265.0,2014,2014-06-01 00:00:00
247,ポーランド,6,1091.0,2014,2014-06-01 00:00:00
243,オランダ,6,2626.0,2014,2014-06-01 00:00:00
245,ベルギー,6,1254.0,2014,2014-06-01 00:00:00
244,スイス,6,1916.0,2014,2014-06-01 00:00:00
250,オーストリア,6,938.0,2014,2014-06-01 00:00:00
246,フィンランド,6,1548.0,2014,2014-06-01 00:00:00
251,ポルトガル,6,1130.0,2014,2014-06-01 00:00:00
256,カナダ,6,12722.0,2014,2014-06-01 00:00:00
253,アフリカ計,6,2175.0,2014,2014-06-01 00:00:00
254,北アメリカ計,6,103636.0,2014,2014-06-01 00:00:00
255,米国,6,87870.0,2014,2014-06-01 00:00:00
257,メキシコ,6,2512.0,2014,2014-06-01 00:00:00
258,南アメリカ計,6,3913.0,2014,2014-06-01 00:00:00
259,ブラジル,6,2206.0,2014,2014-06-01 00:00:00
260,オセアニア計,6,24675.0,2014,2014-06-01 00:00:00
261,豪州,6,21081.0,2014,2014-06-01 00:00:00
242,スウェーデン,6,3041.0,2014,2014-06-01 00:00:00
252,アイルランド,6,952.0,2014,2014-06-01 00:00:00
241,スペイン,6,3470.0,2014,2014-06-01 00:00:00
262,ニュージーランド,6,3230.0,2014,2014-06-01 00:00:00
239,イタリア,6,4968.0,2014,2014-06-01 00:00:00
220,総数,6,1055273.0,2014,2014-06-01 00:00:00
221,アジア計,6,850145.0,2014,2014-06-01 00:00:00
222,韓国,6,207588.0,2014,2014-06-01 00:00:00
223,中国,6,173046.0,2014,2014-06-01 00:00:00
224,台湾,6,254274.0,2014,2014-06-01 00:00:00
225,香港,6,78129.0,2014,2014-06-01 00:00:00
226,タイ,6,36323.0,2014,2014-06-01 00:00:00
227,シンガポール,6,23298.0,2014,2014-06-01 00:00:00
228,マレーシア,6,17029.0,2014,2014-06-01 00:00:00
229,インドネシア,6,15658.0,2014,2014-06-01 00:00:00
230,フィリピン,6,13424.0,2014,2014-06-01 00:00:00
231,ベトナム,6,8513.0,2014,2014-06-01 00:00:00
232,インド,6,7420.0,2014,2014-06-01 00:00:00
233,イスラエル,6,794.0,2014,2014-06-01 00:00:00
234,トルコ,6,1223.0,2014,2014-06-01 00:00:00
235,ヨーロッパ計,6,70679.0,2014,2014-06-01 00:00:00
236,英国,6,15019.0,2014,2014-06-01 00:00:00
237,フランス,6,11512.0,2014,2014-06-01 00:00:00
238,ドイツ,6,9427.0,2014,2014-06-01 00:00:00
240,ロシア,6,4999.0,2014,2014-06-01 00:00:00
263,無国籍・その他,6,50.0,2014,2014-06-01 00:00:00
307,無国籍・その他,7,58.0,2014,2014-07-01 00:00:00
265,アジア計,7,1036531.0,2014,2014-07-01 00:00:00
289,ベルギー,7,2135.0,2014,2014-07-01 00:00:00
290,フィンランド,7,1491.0,2014,2014-07-01 00:00:00
291,ポーランド,7,1852.0,2014,2014-07-01 00:00:00
292,デンマーク,7,2092.0,2014,2014-07-01 00:00:00
293,ノルウェー,7,1787.0,2014,2014-07-01 00:00:00
294,オーストリア,7,1420.0,2014,2014-07-01 00:00:00
295,ポルトガル,7,1285.0,2014,2014-07-01 00:00:00
296,アイルランド,7,1122.0,2014,2014-07-01 00:00:00
288,スイス,7,3954.0,2014,2014-07-01 00:00:00
297,アフリカ計,7,2092.0,2014,2014-07-01 00:00:00
299,米国,7,82937.0,2014,2014-07-01 00:00:00
300,カナダ,7,15763.0,2014,2014-07-01 00:00:00
301,メキシコ,7,3537.0,2014,2014-07-01 00:00:00
302,南アメリカ計,7,4517.0,2014,2014-07-01 00:00:00
303,ブラジル,7,2595.0,2014,2014-07-01 00:00:00
304,オセアニア計,7,24165.0,2014,2014-07-01 00:00:00
305,豪州,7,20086.0,2014,2014-07-01 00:00:00
306,ニュージーランド,7,3778.0,2014,2014-07-01 00:00:00
298,北アメリカ計,7,102832.0,2014,2014-07-01 00:00:00
287,オランダ,7,4535.0,2014,2014-07-01 00:00:00
264,総数,7,1270048.0,2014,2014-07-01 00:00:00
285,スペイン,7,7331.0,2014,2014-07-01 00:00:00
266,韓国,7,250741.0,2014,2014-07-01 00:00:00
267,中国,7,281309.0,2014,2014-07-01 00:00:00
268,台湾,7,279316.0,2014,2014-07-01 00:00:00
269,香港,7,91224.0,2014,2014-07-01 00:00:00
270,タイ,7,42891.0,2014,2014-07-01 00:00:00
271,シンガポール,7,13047.0,2014,2014-07-01 00:00:00
272,マレーシア,7,16249.0,2014,2014-07-01 00:00:00
273,インドネシア,7,16791.0,2014,2014-07-01 00:00:00
274,フィリピン,7,11033.0,2014,2014-07-01 00:00:00
286,スウェーデン,7,3238.0,2014,2014-07-01 00:00:00
276,インド,7,7239.0,2014,2014-07-01 00:00:00
277,イスラエル,7,1026.0,2014,2014-07-01 00:00:00
278,トルコ,7,1151.0,2014,2014-07-01 00:00:00
279,ヨーロッパ計,7,99853.0,2014,2014-07-01 00:00:00
280,英国,7,19625.0,2014,2014-07-01 00:00:00
281,フランス,7,18646.0,2014,2014-07-01 00:00:00
282,ドイツ,7,11653.0,2014,2014-07-01 00:00:00
283,イタリア,7,6921.0,2014,2014-07-01 00:00:00
284,ロシア,7,5809.0,2014,2014-07-01 00:00:00
275,ベトナム,7,10973.0,2014,2014-07-01 00:00:00
338,オーストリア,8,1271.0,2014,2014-08-01 00:00:00
337,ノルウェー,8,762.0,2014,2014-08-01 00:00:00
336,デンマーク,8,989.0,2014,2014-08-01 00:00:00
332,スイス,8,2237.0,2014,2014-08-01 00:00:00
334,フィンランド,8,1025.0,2014,2014-08-01 00:00:00
333,ベルギー,8,1383.0,2014,2014-08-01 00:00:00
339,ポルトガル,8,1715.0,2014,2014-08-01 00:00:00
335,ポーランド,8,1555.0,2014,2014-08-01 00:00:00
340,アイルランド,8,944.0,2014,2014-08-01 00:00:00
346,南アメリカ計,8,3939.0,2014,2014-08-01 00:00:00
343,米国,8,63883.0,2014,2014-08-01 00:00:00
344,カナダ,8,14214.0,2014,2014-08-01 00:00:00
345,メキシコ,8,2091.0,2014,2014-08-01 00:00:00
347,ブラジル,8,2128.0,2014,2014-08-01 00:00:00
348,オセアニア計,8,16199.0,2014,2014-08-01 00:00:00
349,豪州,8,13089.0,2014,2014-08-01 00:00:00
350,ニュージーランド,8,2864.0,2014,2014-08-01 00:00:00
351,無国籍・その他,8,40.0,2014,2014-08-01 00:00:00
331,オランダ,8,3052.0,2014,2014-08-01 00:00:00
342,北アメリカ計,8,80848.0,2014,2014-08-01 00:00:00
330,スウェーデン,8,2236.0,2014,2014-08-01 00:00:00
341,アフリカ計,8,2295.0,2014,2014-08-01 00:00:00
328,ロシア,8,5349.0,2014,2014-08-01 00:00:00
309,アジア計,8,913800.0,2014,2014-08-01 00:00:00
310,韓国,8,251428.0,2014,2014-08-01 00:00:00
311,中国,8,253802.0,2014,2014-08-01 00:00:00
312,台湾,8,229871.0,2014,2014-08-01 00:00:00
313,香港,8,74961.0,2014,2014-08-01 00:00:00
314,タイ,8,29355.0,2014,2014-08-01 00:00:00
315,シンガポール,8,8256.0,2014,2014-08-01 00:00:00
316,マレーシア,8,9938.0,2014,2014-08-01 00:00:00
317,インドネシア,8,8454.0,2014,2014-08-01 00:00:00
318,フィリピン,8,11517.0,2014,2014-08-01 00:00:00
308,総数,8,1109569.0,2014,2014-08-01 00:00:00
319,ベトナム,8,9523.0,2014,2014-08-01 00:00:00
327,イタリア,8,10664.0,2014,2014-08-01 00:00:00
326,ドイツ,8,10715.0,2014,2014-08-01 00:00:00
325,フランス,8,17533.0,2014,2014-08-01 00:00:00
324,英国,8,15811.0,2014,2014-08-01 00:00:00
329,スペイン,8,10598.0,2014,2014-08-01 00:00:00
322,トルコ,8,1247.0,2014,2014-08-01 00:00:00
321,イスラエル,8,991.0,2014,2014-08-01 00:00:00
320,インド,8,7042.0,2014,2014-08-01 00:00:00
323,ヨーロッパ計,8,92448.0,2014,2014-08-01 00:00:00
376,スイス,9,3050.0,2014,2014-09-01 00:00:00
377,ベルギー,9,1718.0,2014,2014-09-01 00:00:00
378,フィンランド,9,1360.0,2014,2014-09-01 00:00:00
379,ポーランド,9,1790.0,2014,2014-09-01 00:00:00
380,デンマーク,9,1302.0,2014,2014-09-01 00:00:00
381,ノルウェー,9,1286.0,2014,2014-09-01 00:00:00
382,オーストリア,9,1534.0,2014,2014-09-01 00:00:00
383,ポルトガル,9,1143.0,2014,2014-09-01 00:00:00
384,アイルランド,9,1126.0,2014,2014-09-01 00:00:00
386,北アメリカ計,9,87602.0,2014,2014-09-01 00:00:00
387,米国,9,69301.0,2014,2014-09-01 00:00:00
388,カナダ,9,14531.0,2014,2014-09-01 00:00:00
395,無国籍・その他,9,51.0,2014,2014-09-01 00:00:00
390,南アメリカ計,9,5455.0,2014,2014-09-01 00:00:00
391,ブラジル,9,3069.0,2014,2014-09-01 00:00:00
392,オセアニア計,9,35444.0,2014,2014-09-01 00:00:00
393,豪州,9,30631.0,2014,2014-09-01 00:00:00
394,ニュージーランド,9,4477.0,2014,2014-09-01 00:00:00
375,オランダ,9,3532.0,2014,2014-09-01 00:00:00
385,アフリカ計,9,2740.0,2014,2014-09-01 00:00:00
389,メキシコ,9,2954.0,2014,2014-09-01 00:00:00
374,スウェーデン,9,2987.0,2014,2014-09-01 00:00:00
372,ロシア,9,5038.0,2014,2014-09-01 00:00:00
373,スペイン,9,6649.0,2014,2014-09-01 00:00:00
353,アジア計,9,875877.0,2014,2014-09-01 00:00:00
354,韓国,9,217689.0,2014,2014-09-01 00:00:00
355,中国,9,246105.0,2014,2014-09-01 00:00:00
356,台湾,9,220797.0,2014,2014-09-01 00:00:00
357,香港,9,69872.0,2014,2014-09-01 00:00:00
358,タイ,9,31058.0,2014,2014-09-01 00:00:00
359,シンガポール,9,14132.0,2014,2014-09-01 00:00:00
360,マレーシア,9,16083.0,2014,2014-09-01 00:00:00
361,インドネシア,9,10834.0,2014,2014-09-01 00:00:00
352,総数,9,1099102.0,2014,2014-09-01 00:00:00
363,ベトナム,9,10665.0,2014,2014-09-01 00:00:00
362,フィリピン,9,12663.0,2014,2014-09-01 00:00:00
370,ドイツ,9,12720.0,2014,2014-09-01 00:00:00
369,フランス,9,13603.0,2014,2014-09-01 00:00:00
368,英国,9,20654.0,2014,2014-09-01 00:00:00
371,イタリア,9,7032.0,2014,2014-09-01 00:00:00
366,トルコ,9,1153.0,2014,2014-09-01 00:00:00
365,イスラエル,9,1691.0,2014,2014-09-01 00:00:00
364,インド,9,7640.0,2014,2014-09-01 00:00:00
367,ヨーロッパ計,9,91933.0,2014,2014-09-01 00:00:00
420,スイス,10,4327.0,2014,2014-10-01 00:00:00
427,ポルトガル,10,1495.0,2014,2014-10-01 00:00:00
421,ベルギー,10,2135.0,2014,2014-10-01 00:00:00
422,フィンランド,10,2128.0,2014,2014-10-01 00:00:00
423,ポーランド,10,2102.0,2014,2014-10-01 00:00:00
424,デンマーク,10,2263.0,2014,2014-10-01 00:00:00
425,ノルウェー,10,1398.0,2014,2014-10-01 00:00:00
426,オーストリア,10,1661.0,2014,2014-10-01 00:00:00
428,アイルランド,10,1268.0,2014,2014-10-01 00:00:00
433,メキシコ,10,3206.0,2014,2014-10-01 00:00:00
430,北アメリカ計,10,104152.0,2014,2014-10-01 00:00:00
431,米国,10,82512.0,2014,2014-10-01 00:00:00
432,カナダ,10,17675.0,2014,2014-10-01 00:00:00
434,南アメリカ計,10,6517.0,2014,2014-10-01 00:00:00
435,ブラジル,10,3638.0,2014,2014-10-01 00:00:00
436,オセアニア計,10,27840.0,2014,2014-10-01 00:00:00
437,豪州,10,23994.0,2014,2014-10-01 00:00:00
438,ニュージーランド,10,3537.0,2014,2014-10-01 00:00:00
419,オランダ,10,4824.0,2014,2014-10-01 00:00:00
429,アフリカ計,10,3488.0,2014,2014-10-01 00:00:00
439,無国籍・その他,10,62.0,2014,2014-10-01 00:00:00
418,スウェーデン,10,4634.0,2014,2014-10-01 00:00:00
416,ロシア,10,6791.0,2014,2014-10-01 00:00:00
396,総数,10,1271705.0,2014,2014-10-01 00:00:00
397,アジア計,10,1011094.0,2014,2014-10-01 00:00:00
398,韓国,10,249577.0,2014,2014-10-01 00:00:00
399,中国,10,223214.0,2014,2014-10-01 00:00:00
400,台湾,10,260398.0,2014,2014-10-01 00:00:00
401,香港,10,77347.0,2014,2014-10-01 00:00:00
402,タイ,10,79388.0,2014,2014-10-01 00:00:00
403,シンガポール,10,20145.0,2014,2014-10-01 00:00:00
404,マレーシア,10,24020.0,2014,2014-10-01 00:00:00
405,インドネシア,10,12182.0,2014,2014-10-01 00:00:00
417,スペイン,10,6780.0,2014,2014-10-01 00:00:00
407,ベトナム,10,15222.0,2014,2014-10-01 00:00:00
408,インド,10,8203.0,2014,2014-10-01 00:00:00
409,イスラエル,10,3168.0,2014,2014-10-01 00:00:00
410,トルコ,10,1788.0,2014,2014-10-01 00:00:00
411,ヨーロッパ計,10,118552.0,2014,2014-10-01 00:00:00
412,英国,10,24299.0,2014,2014-10-01 00:00:00
413,フランス,10,20172.0,2014,2014-10-01 00:00:00
414,ドイツ,10,16469.0,2014,2014-10-01 00:00:00
415,イタリア,10,8860.0,2014,2014-10-01 00:00:00
406,フィリピン,10,19426.0,2014,2014-10-01 00:00:00
471,ポルトガル,11,1164.0,2014,2014-11-01 00:00:00
470,オーストリア,11,1398.0,2014,2014-11-01 00:00:00
469,ノルウェー,11,1186.0,2014,2014-11-01 00:00:00
465,ベルギー,11,1597.0,2014,2014-11-01 00:00:00
467,ポーランド,11,1450.0,2014,2014-11-01 00:00:00
466,フィンランド,11,1556.0,2014,2014-11-01 00:00:00
472,アイルランド,11,1037.0,2014,2014-11-01 00:00:00
468,デンマーク,11,1555.0,2014,2014-11-01 00:00:00
473,アフリカ計,11,2777.0,2014,2014-11-01 00:00:00
478,南アメリカ計,11,4251.0,2014,2014-11-01 00:00:00
475,米国,11,73243.0,2014,2014-11-01 00:00:00
476,カナダ,11,16184.0,2014,2014-11-01 00:00:00
477,メキシコ,11,2617.0,2014,2014-11-01 00:00:00
479,ブラジル,11,2309.0,2014,2014-11-01 00:00:00
480,オセアニア計,11,25485.0,2014,2014-11-01 00:00:00
481,豪州,11,22155.0,2014,2014-11-01 00:00:00
482,ニュージーランド,11,3077.0,2014,2014-11-01 00:00:00
483,無国籍・その他,11,60.0,2014,2014-11-01 00:00:00
464,スイス,11,2447.0,2014,2014-11-01 00:00:00
474,北アメリカ計,11,92743.0,2014,2014-11-01 00:00:00
463,オランダ,11,3469.0,2014,2014-11-01 00:00:00
462,スウェーデン,11,3579.0,2014,2014-11-01 00:00:00
461,スペイン,11,4162.0,2014,2014-11-01 00:00:00
441,アジア計,11,955394.0,2014,2014-11-01 00:00:00
442,韓国,11,239029.0,2014,2014-11-01 00:00:00
443,中国,11,207462.0,2014,2014-11-01 00:00:00
444,台湾,11,236520.0,2014,2014-11-01 00:00:00
445,香港,11,85251.0,2014,2014-11-01 00:00:00
440,総数,11,1168427.0,2014,2014-11-01 00:00:00
447,シンガポール,11,26694.0,2014,2014-11-01 00:00:00
448,マレーシア,11,27682.0,2014,2014-11-01 00:00:00
449,インドネシア,11,11433.0,2014,2014-11-01 00:00:00
450,フィリピン,11,15950.0,2014,2014-11-01 00:00:00
446,タイ,11,68024.0,2014,2014-11-01 00:00:00
452,インド,11,8325.0,2014,2014-11-01 00:00:00
453,イスラエル,11,1554.0,2014,2014-11-01 00:00:00
454,トルコ,11,1325.0,2014,2014-11-01 00:00:00
455,ヨーロッパ計,11,87717.0,2014,2014-11-01 00:00:00
456,英国,11,18470.0,2014,2014-11-01 00:00:00
457,フランス,11,13280.0,2014,2014-11-01 00:00:00
458,ドイツ,11,12945.0,2014,2014-11-01 00:00:00
459,イタリア,11,6323.0,2014,2014-11-01 00:00:00
460,ロシア,11,6185.0,2014,2014-11-01 00:00:00
451,ベトナム,11,10370.0,2014,2014-11-01 00:00:00
516,アイルランド,12,1026.0,2014,2014-12-01 00:00:00
515,ポルトガル,12,1407.0,2014,2014-12-01 00:00:00
514,オーストリア,12,1140.0,2014,2014-12-01 00:00:00
509,ベルギー,12,1159.0,2014,2014-12-01 00:00:00
512,デンマーク,12,996.0,2014,2014-12-01 00:00:00
511,ポーランド,12,779.0,2014,2014-12-01 00:00:00
510,フィンランド,12,1712.0,2014,2014-12-01 00:00:00
513,ノルウェー,12,950.0,2014,2014-12-01 00:00:00
517,アフリカ計,12,1784.0,2014,2014-12-01 00:00:00
527,無国籍・その他,12,62.0,2014,2014-12-01 00:00:00
519,米国,12,73539.0,2014,2014-12-01 00:00:00
520,カナダ,12,17692.0,2014,2014-12-01 00:00:00
521,メキシコ,12,2255.0,2014,2014-12-01 00:00:00
522,南アメリカ計,12,4587.0,2014,2014-12-01 00:00:00
523,ブラジル,12,3065.0,2014,2014-12-01 00:00:00
524,オセアニア計,12,42105.0,2014,2014-12-01 00:00:00
525,豪州,12,37609.0,2014,2014-12-01 00:00:00
526,ニュージーランド,12,4319.0,2014,2014-12-01 00:00:00
508,スイス,12,2258.0,2014,2014-12-01 00:00:00
518,北アメリカ計,12,93950.0,2014,2014-12-01 00:00:00
507,オランダ,12,2729.0,2014,2014-12-01 00:00:00
495,ベトナム,12,7943.0,2014,2014-12-01 00:00:00
505,スペイン,12,3337.0,2014,2014-12-01 00:00:00
506,スウェーデン,12,3310.0,2014,2014-12-01 00:00:00
485,アジア計,12,1019455.0,2014,2014-12-01 00:00:00
486,韓国,12,270903.0,2014,2014-12-01 00:00:00
487,中国,12,189973.0,2014,2014-12-01 00:00:00
488,台湾,12,211986.0,2014,2014-12-01 00:00:00
489,香港,12,106236.0,2014,2014-12-01 00:00:00
490,タイ,12,76264.0,2014,2014-12-01 00:00:00
491,シンガポール,12,47836.0,2014,2014-12-01 00:00:00
492,マレーシア,12,39305.0,2014,2014-12-01 00:00:00
493,インドネシア,12,23718.0,2014,2014-12-01 00:00:00
484,総数,12,1236073.0,2014,2014-12-01 00:00:00
496,インド,12,6047.0,2014,2014-12-01 00:00:00
497,イスラエル,12,607.0,2014,2014-12-01 00:00:00
498,トルコ,12,928.0,2014,2014-12-01 00:00:00
499,ヨーロッパ計,12,74130.0,2014,2014-12-01 00:00:00
500,英国,12,16912.0,2014,2014-12-01 00:00:00
501,フランス,12,12977.0,2014,2014-12-01 00:00:00
502,ドイツ,12,8935.0,2014,2014-12-01 00:00:00
